time,value
1581597674702,134
1581597674894,135
1581597674919,134
1581597674974,135
1581597674999,134
1581597675026,135
1581597675054,134
1581597675108,135
1581597675132,134
1581597675184,135
1581597675240,134
1581597675266,135
1581597675294,134
1581597675377,135
1581597675404,134
1581597675432,135
1581597675458,133
1581597675513,135
1581597675566,134
1581597675622,135
1581597675649,134
1581597675676,135
1581597675725,134
1581597675809,135
1581597675860,134
1581597675938,135
1581597675990,134
1581597676018,135
1581597676044,134
1581597676126,133
1581597676154,135
1581597676208,134
1581597676234,135
1581597676286,134
1581597676336,135
1581597676365,134
1581597676415,135
1581597676469,134
1581597676627,135
1581597676677,134
1581597676755,135
1581597677319,133
1581597677344,134
1581597677486,135
1581597677512,134
1581597677565,135
1581597677700,134
1581597677837,135
1581597677863,134
1581597677971,135
1581597677996,133
1581597678048,135
1581597678076,134
1581597678157,135
1581597678186,134
1581597678264,135
1581597678290,134
1581597678344,133
1581597678369,135
1581597678505,134
1581597678557,135
1581597678583,134
1581597678639,135
1581597678667,133
1581597678692,134
1581597678770,135
1581597678797,134
1581597678822,135
1581597678850,134
1581597678930,135
1581597678986,134
1581597679012,135
1581597679068,133
1581597679093,134
1581597679148,135
1581597679175,134
1581597679253,135
1581597679279,134
1581597679307,135
1581597679334,134
1581597679412,135
1581597679468,134
1581597679520,135
1581597679655,134
1581597679710,133
1581597679736,134
1581597679790,135
1581597679843,134
1581597679871,133
1581597679896,135
1581597680110,133
1581597680136,134
1581597680190,135
1581597680244,134
1581597680293,133
1581597680325,134
1581597680350,135
1581597680376,134
1581597680593,135
1581597680646,134
1581597680724,135
1581597680749,133
1581597680831,135
1581597680858,134
1581597680936,135
1581597680962,134
1581597681099,135
1581597681149,133
1581597681229,134
1581597681334,133
1581597681436,134
1581597681989,133
1581597682017,135
1581597682043,134
1581597682072,133
1581597682098,135
1581597682126,134
1581597682232,135
1581597682258,134
1581597682285,133
1581597682311,135
1581597682364,134
1581597682525,135
1581597682582,134
1581597682721,135
1581597682746,134
1581597682799,135
1581597682825,134
1581597682934,135
1581597682962,134
1581597683042,133
1581597683067,134
1581597683094,133
1581597683120,135
1581597683145,133
1581597683198,135
1581597683257,134
1581597683308,135
1581597683334,133
1581597683360,135
1581597683389,134
1581597683721,133
1581597683772,135
1581597683797,135
1581597683852,134
1581597683878,135
1581597683905,134
1581597684016,135
1581597684067,134
1581597684315,135
1581597684339,134
1581597684423,135
1581597684450,134
1581597684506,135
1581597684532,134
1581597684558,133
1581597684586,135
1581597684636,134
1581597684663,135
1581597684714,134
1581597684846,135
1581597684872,134
1581597684927,135
1581597684953,133
1581597685006,135
1581597685032,133
1581597685085,135
1581597685142,134
1581597685256,135
1581597685310,134
1581597685363,135
1581597685390,134
1581597685469,135
1581597685843,133
1581597685872,134
1581597685899,135
1581597685952,134
1581597685977,135
1581597686006,134
1581597686034,133
1581597686060,134
1581597686091,135
1581597686142,134
1581597686167,135
1581597686250,134
1581597686275,135
1581597686327,134
1581597686352,135
1581597686379,134
1581597686405,135
1581597686460,134
1581597686487,135
1581597686593,134
1581597686622,135
1581597686646,134
1581597686891,135
1581597686943,134
1581597687214,135
1581597687241,134
1581597687266,135
1581597687318,134
1581597687343,133
1581597687369,134
1581597687394,135
1581597687450,134
1581597687475,135
1581597687501,134
1581597687666,135
1581597687693,134
1581597687794,135
1581597687820,134
1581597687845,132
1581597687871,135
1581597687896,134
1581597687950,133
1581597687976,134
1581597688030,135
1581597688083,134
1581597688142,135
1581597688168,134
1581597688193,133
1581597688219,135
1581597688244,134
1581597688402,133
1581597688427,134
1581597688479,135
1581597688504,134
1581597688559,135
1581597688586,134
1581597688726,135
1581597688755,134
1581597688809,133
1581597688835,134
1581597688889,133
1581597688916,134
1581597689098,133
1581597689124,134
1581597689659,135
1581597689687,134
1581597689739,135
1581597689765,134
1581597689949,135
1581597689975,134
1581597690085,135
1581597690189,134
1581597690215,135
1581597690266,134
1581597690402,135
1581597690428,134
1581597690537,135
1581597690562,134
1581597690749,135
1581597690774,133
1581597690801,135
1581597690828,135
1581597690853,133
1581597690905,135
1581597690930,133
1581597691008,134
1581597691139,133
1581597691247,135
1581597691304,134
1581597691464,135
1581597691521,134
1581597691707,135
1581597691759,134
1581597691990,133
1581597692017,134
1581597692069,135
1581597692095,134
1581597692152,135
1581597692182,134
1581597692292,135
1581597692318,134
1581597692505,135
1581597692535,134
1581597692617,135
1581597692641,133
1581597692694,134
1581597692745,135
1581597692772,134
1581597692826,132
1581597692852,134
1581597692877,133
1581597692903,135
1581597692928,134
1581597693116,135
1581597693169,134
1581597693305,135
1581597693332,133
1581597693362,135
1581597693415,134
1581597693496,133
1581597693550,134
1581597693742,135
1581597693770,134
1581597693847,135
1581597693874,134
1581597693952,135
1581597693977,134
1581597694032,135
1581597694060,134
1581597694086,133
1581597694115,134
1581597694196,135
1581597694249,134
1581597694330,135
1581597694408,134
1581597694435,135
1581597694486,134
1581597694538,133
1581597694564,134
1581597694592,135
1581597694642,134
1581597694802,133
1581597694828,134
1581597694883,135
1581597694942,134
1581597695029,135
1581597695111,134
1581597695164,135
1581597695297,134
1581597695351,135
1581597695380,134
1581597695433,133
1581597695458,135
1581597695485,135
1581597695569,134
1581597695758,135
1581597695813,134
1581597696008,135
1581597696034,134
1581597696063,135
1581597696122,134
1581597696176,135
1581597696231,134
1581597696285,135
1581597696338,134
1581597696364,135
1581597696416,134
1581597696806,135
1581597696861,134
1581597696942,133
1581597696967,135
1581597697372,133
1581597697396,134
1581597697423,135
1581597697508,132
1581597697533,135
1581597697908,133
1581597697936,134
1581597698020,133
1581597698046,135
1581597698074,134
1581597698127,135
1581597698156,134
1581597698289,135
1581597698316,134
1581597698346,135
1581597698373,133
1581597698639,135
1581597699229,134
1581597699283,135
1581597699684,133
1581597699711,135
1581597699794,134
1581597699820,135
1581597699872,134
1581597699900,134
1581597699926,135
1581597699976,134
1581597700001,135
1581597700027,134
1581597700053,135
1581597700079,134
1581597700189,135
1581597700214,134
1581597700268,133
1581597700295,134
1581597700345,135
1581597700372,133
1581597700398,135
1581597700477,134
1581597700530,133
1581597700556,135
1581597700581,134
1581597700710,135
1581597700735,134
1581597700817,135
1581597700867,134
1581597700894,135
1581597700919,134
1581597701222,133
1581597701250,135
1581597701275,134
1581597701407,135
1581597701461,134
1581597701644,135
1581597701671,134
1581597701807,135
1581597701861,134
1581597702084,135
1581597702111,134
1581597702247,133
1581597702275,134
1581597702355,135
1581597702408,134
1581597702488,135
1581597702516,134
1581597702621,135
1581597702646,134
1581597702699,135
1581597702725,134
1581597702778,135
1581597702833,134
1581597702860,135
1581597702886,135
1581597702966,135
1581597702991,134
1581597703176,135
1581597703202,134
1581597703256,135
1581597703283,133
1581597703336,135
1581597703363,134
1581597703554,135
1581597703579,134
1581597703603,135
1581597703629,134
1581597703680,135
1581597703705,134
1581597703780,135
1581597703806,134
1581597703960,135
1581597703986,134
1581597704039,135
1581597704065,134
1581597704093,135
1581597704118,133
1581597704247,135
1581597704298,134
1581597704453,135
1581597704478,134
1581597704582,135
1581597704636,134
1581597704711,135
1581597704737,134
1581597704788,135
1581597704814,133
1581597704839,135
1581597704864,134
1581597704889,135
1581597704914,134
1581597704990,135
1581597705016,133
1581597705094,135
1581597705119,134
1581597705248,135
1581597705275,134
1581597705379,135
1581597705405,134
1581597705485,135
1581597705611,134
1581597705788,135
1581597705814,134
1581597705916,135
1581597705966,134
1581597706044,135
1581597706070,134
1581597706147,135
1581597706173,134
1581597706199,135
1581597706225,134
1581597706277,135
1581597706304,134
1581597706411,135
1581597706435,134
1581597706512,135
1581597706537,135
1581597706562,135
1581597706587,134
1581597706715,135
1581597706766,134
1581597706792,135
1581597706843,134
1581597706946,135
1581597706972,134
1581597706998,135
1581597707023,134
1581597707177,133
1581597707203,135
1581597707227,134
1581597707303,132
1581597707328,134
1581597707381,133
1581597707406,135
1581597707457,134
1581597707610,135
1581597707660,134
1581597707814,133
1581597707840,134
1581597707865,135
1581597707945,134
1581597707971,133
1581597707996,135
1581597708022,134
1581597708048,133
1581597708074,135
1581597708127,134
1581597708330,135
1581597708381,134
1581597708409,135
1581597708509,134
1581597708560,135
1581597708586,134
1581597708660,133
1581597708686,134
1581597708893,135
1581597708918,134
1581597709021,133
1581597709045,134
1581597709095,135
1581597709145,134
1581597709249,133
1581597709274,135
1581597709483,133
1581597709508,135
1581597709533,134
1581597709584,135
1581597709610,134
1581597709661,135
1581597709687,134
1581597709792,135
1581597709817,134
1581597709843,133
1581597709867,134
1581597709948,135
1581597709972,133
1581597709999,134
1581597710203,135
1581597710229,134
1581597710331,133
1581597710381,135
1581597710435,134
1581597710460,135
1581597710511,134
1581597710587,135
1581597710642,134
1581597710846,135
1581597710923,134
1581597711289,135
1581597711339,134
1581597711417,133
1581597711443,135
1581597711597,134
1581597711622,135
1581597711697,134
1581597711777,135
1581597711801,133
1581597711955,135
1581597711980,132
1581597712010,134
1581597712060,135
1581597712112,134
1581597712137,135
1581597712162,134
1581597712291,135
1581597712317,134
1581597712468,133
1581597712493,134
1581597712519,135
1581597712621,134
1581597713012,135
1581597713039,134
1581597713144,135
1581597713173,134
1581597713227,135
1581597713253,134
1581597713357,135
1581597713460,134
1581597713513,135
1581597713540,134
1581597713591,135
1581597713669,134
1581597713853,135
1581597713878,134
1581597713986,135
1581597714012,134
1581597714197,135
1581597714252,134
1581597714389,135
1581597714415,134
1581597714445,135
1581597714500,134
1581597714668,135
1581597714749,134
1581597714860,135
1581597714911,134
1581597714940,135
1581597714966,134
1581597715019,133
1581597715046,134
1581597715177,135
1581597715205,134
1581597715287,135
1581597715311,134
1581597715339,135
1581597715364,134
1581597715392,135
1581597715418,134
1581597715471,135
1581597715553,134
1581597715695,133
1581597715725,135
1581597715778,134
1581597715910,135
1581597715964,134
1581597716098,133
1581597716122,135
1581597716178,134
1581597716293,135
1581597716375,134
1581597716806,135
1581597716833,134
1581597716940,135
1581597716995,134
1581597717045,135
1581597717069,134
1581597717150,135
1581597717175,134
1581597717228,135
1581597717278,134
1581597717357,135
1581597717410,134
1581597717437,135
1581597717540,134
1581597717623,133
1581597717651,134
1581597717884,135
1581597717909,134
1581597718018,133
1581597718043,134
1581597718231,135
1581597718369,134
1581597718747,135
1581597718772,134
1581597718825,133
1581597718851,135
1581597718903,134
1581597719034,133
1581597719059,134
1581597719111,135
1581597719165,134
1581597719271,133
1581597719298,134
1581597719351,135
1581597719378,134
1581597719435,132
1581597719461,134
1581597719759,135
1581597719815,134
1581597719920,135
1581597719947,133
1581597719974,134
1581597720002,135
1581597720055,134
1581597720138,135
1581597720191,134
1581597720218,135
1581597720245,134
1581597720349,135
1581597720375,133
1581597720431,134
1581597720712,133
1581597720794,135
1581597721119,133
1581597721145,134
1581597721356,135
1581597721410,133
1581597721434,134
1581597721492,135
1581597721547,134
1581597721680,135
1581597721734,134
1581597721790,133
1581597721841,134
1581597722196,134
1581597722328,135
1581597722354,134
1581597722609,135
1581597722637,133
1581597722663,133
1581597722687,135
1581597722739,134
1581597722765,135
1581597722792,134
1581597722922,135
1581597722948,134
1581597723188,135
1581597723214,134
1581597723240,133
1581597723268,135
1581597723672,133
1581597723697,134
1581597723751,135
1581597723778,134
1581597723803,135
1581597723857,134
1581597723882,135
1581597723908,134
1581597723933,135
1581597723959,133
1581597723986,134
1581597724015,135
1581597724067,133
1581597724094,134
1581597724120,135
1581597724174,134
1581597724227,135
1581597724280,134
1581597724440,135
1581597724495,134
1581597724550,135
1581597724576,134
1581597724604,135
1581597724629,134
1581597724655,135
1581597724735,134
1581597724874,135
1581597724900,134
1581597724929,135
1581597724954,133
1581597725008,135
1581597725060,133
1581597725087,135
1581597725145,134
1581597725519,135
1581597725569,134
1581597725594,133
1581597725620,134
1581597725645,135
1581597725727,134
1581597725779,135
1581597725808,134
1581597725886,135
1581597725964,134
1581597725990,133
1581597726017,134
1581597726095,135
1581597726122,134
1581597726149,135
1581597726174,134
1581597726201,135
1581597726229,134
1581597726280,135
1581597726306,133
1581597726331,135
1581597726388,134
1581597726476,133
1581597726502,135
1581597726587,134
1581597726797,135
1581597726848,134
1581597726877,133
1581597726902,135
1581597726928,133
1581597726953,134
1581597727009,135
1581597727062,134
1581597727200,135
1581597727226,134
1581597727595,135
1581597727621,134
1581597727647,135
1581597727676,134
1581597727702,135
1581597727728,134
1581597727779,135
1581597727806,133
1581597727833,135
1581597728376,133
1581597728402,134
1581597728427,135
1581597728504,134
1581597728645,135
1581597728675,134
1581597728757,135
1581597728784,134
1581597728837,134
1581597729076,133
1581597729101,135
1581597729153,134
1581597729179,135
1581597729204,133
1581597729261,135
1581597729451,134
1581597729505,134
1581597729726,133
1581597729752,134
1581597729834,133
1581597729939,135
1581597729965,134
1581597730016,135
1581597730041,134
1581597730093,133
1581597730122,134
1581597730334,135
1581597730359,134
1581597730415,135
1581597730441,134
1581597730661,135
1581597730687,133
1581597730740,135
1581597730768,133
1581597730824,135
1581597730854,134
1581597731037,135
1581597731092,134
1581597731178,135
1581597731206,134
1581597731259,135
1581597731288,134
1581597731395,135
1581597731421,134
1581597731474,135
1581597731499,134
1581597731555,135
1581597731605,133
1581597731631,135
1581597731684,134
1581597731710,135
1581597731767,134
1581597731878,135
1581597731933,134
1581597731960,133
1581597731985,135
1581597732012,134
1581597732062,135
1581597732091,133
1581597732119,135
1581597732144,134
1581597732631,135
1581597732660,134
1581597732716,135
1581597732825,134
1581597733041,133
1581597733069,134
1581597733672,133
1581597733860,135
1581597733888,135
1581597733918,133
1581597733946,135
1581597733975,133
1581597734004,134
1581597734029,135
1581597734083,134
1581597734190,135
1581597734248,134
1581597734416,135
1581597734442,134
1581597734573,135
1581597734600,134
1581597734709,132
1581597734737,134
1581597734847,135
1581597734873,134
1581597734929,135
1581597734956,134
1581597735040,133
1581597735064,134
1581597735118,135
1581597735144,134
1581597735515,135
1581597735573,134
1581597735629,135
1581597735707,134
1581597735816,135
1581597735868,134
1581597735896,135
1581597735921,134
1581597736120,135
1581597736176,134
1581597736227,133
1581597736256,134
1581597736334,135
1581597736388,134
1581597736593,135
1581597736621,134
1581597736727,135
1581597736752,134
1581597736806,135
1581597736857,134
1581597737096,135
1581597737125,133
1581597737153,135
1581597737179,134
1581597737336,133
1581597737363,134
1581597737580,135
1581597737606,134
1581597737850,135
1581597737876,134
1581597737928,135
1581597737952,134
1581597738062,135
1581597738116,134
1581597738247,135
1581597738276,134
1581597738304,135
1581597738333,134
1581597738474,135
1581597738499,134
1581597738576,133
1581597738601,135
1581597738656,133
1581597738683,135
1581597738743,134
1581597738875,135
1581597738902,134
1581597739032,135
1581597739059,134
1581597739277,135
1581597739357,134
1581597739412,133
1581597739438,134
1581597739672,135
1581597739701,133
1581597739726,135
1581597739779,135
1581597739806,134
1581597739916,134
1581597740071,133
1581597740160,135
1581597740184,134
1581597740211,135
1581597740262,133
1581597740287,134
1581597740312,135
1581597740339,134
1581597740424,135
1581597740453,134
1581597740823,135
1581597740879,134
1581597740931,133
1581597740959,135
1581597741037,134
1581597741068,135
1581597741120,134
1581597741202,135
1581597741253,134
1581597741282,135
1581597741334,134
1581597741384,135
1581597741412,133
1581597741439,134
1581597741491,135
1581597741518,134
1581597741622,135
1581597741677,134
1581597741728,135
1581597741757,132
1581597741784,135
1581597741812,133
1581597741838,134
1581597741892,135
1581597741946,134
1581597741999,133
1581597742051,135
1581597742079,134
1581597742184,135
1581597742215,133
1581597742243,134
1581597742268,135
1581597742320,134
1581597742347,135
1581597742374,134
1581597742425,133
1581597742455,134
1581597742481,135
1581597742536,134
1581597742588,135
1581597742613,134
1581597742728,135
1581597742756,134
1581597742922,135
1581597742952,134
1581597743029,135
1581597743056,134
1581597743084,135
1581597743109,134
1581597743161,135
1581597743214,134
1581597743274,135
1581597743300,134
1581597743326,135
1581597743409,134
1581597743462,133
1581597743490,134
1581597743541,133
1581597743567,134
1581597743621,135
1581597743672,134
1581597743750,135
1581597743804,134
1581597743942,135
1581597743996,134
1581597744366,135
1581597744420,134
1581597744688,135
1581597744714,134
1581597744743,135
1581597744769,133
1581597744847,135
1581597744877,134
1581597745095,135
1581597745148,134
1581597745175,133
1581597745201,134
1581597745253,135
1581597745308,134
1581597745497,135
1581597745525,134
1581597745580,135
1581597745604,133
1581597745631,135
1581597745660,134
1581597745715,135
1581597745768,134
1581597745906,135
1581597745958,134
1581597745984,135
1581597746010,133
1581597746093,133
1581597746118,135
1581597746304,133
1581597746330,135
1581597746360,134
1581597746437,132
1581597746464,135
1581597747168,133
1581597747194,135
1581597747221,134
1581597747274,135
1581597747302,133
1581597747407,135
1581597747462,134
1581597747487,135
1581597747514,134
1581597747621,135
1581597747646,134
1581597747786,133
1581597747811,134
1581597747839,135
1581597747864,134
1581597747999,135
1581597748025,134
1581597748077,135
1581597748128,134
1581597748182,135
1581597748208,134
1581597748262,135
1581597748288,134
1581597748454,135
1581597748481,134
1581597748640,135
1581597748694,134
1581597748798,134
1581597748824,134
1581597748875,135
1581597748984,134
1581597749063,133
1581597749088,135
1581597749199,132
1581597749226,135
1581597749251,133
1581597749278,135
1581597749303,133
1581597749330,134
1581597749410,135
1581597749435,134
1581597749463,133
1581597749488,135
1581597749674,133
1581597749702,133
1581597749730,135
1581597749784,134
1581597749867,133
1581597749920,134
1581597749975,135
1581597749999,134
1581597750291,135
1581597750399,134
1581597750511,133
1581597750563,135
1581597750640,134
1581597750665,135
1581597750696,134
1581597750749,135
1581597750776,134
1581597750854,135
1581597750879,134
1581597750906,133
1581597750931,134
1581597750987,135
1581597751012,134
1581597751172,133
1581597751198,134
1581597751250,135
1581597751331,134
1581597751440,135
1581597751466,134
1581597751606,135
1581597751771,134
1581597751796,133
1581597751824,134
1581597751880,135
1581597751936,134
1581597752070,135
1581597752095,134
1581597752148,135
1581597752175,134
1581597752201,133
1581597752255,134
1581597752841,134
1581597752902,135
1581597753061,133
1581597753088,134
1581597753117,135
1581597753170,134
1581597753304,135
1581597753358,134
1581597753574,135
1581597753628,134
1581597753680,135
1581597753709,134
1581597753735,133
1581597753765,135
1581597753848,134
1581597753877,133
1581597753901,134
1581597754007,135
1581597754058,134
1581597754249,135
1581597754278,133
1581597754303,134
1581597754408,135
1581597754433,134
1581597754463,135
1581597754544,134
1581597754846,135
1581597754872,134
1581597754978,135
1581597755029,134
1581597755239,135
1581597755267,134
1581597755319,135
1581597755347,134
1581597755404,135
1581597755456,134
1581597755510,135
1581597755535,134
1581597755640,135
1581597755666,133
1581597755693,134
1581597755718,135
1581597755796,134
1581597755822,135
1581597755847,134
1581597755904,135
1581597755955,134
1581597755981,135
1581597756010,134
1581597756182,135
1581597756207,134
1581597756232,133
1581597756260,135
1581597756285,134
1581597756336,135
1581597756363,134
1581597756552,135
1581597756584,134
1581597756634,133
1581597756659,134
1581597756712,133
1581597756769,134
1581597756850,135
1581597756875,134
1581597756903,133
1581597756955,135
1581597757008,134
1581597757201,135
1581597757230,134
1581597757284,135
1581597757309,134
1581597757362,135
1581597757442,134
1581597757467,135
1581597757494,134
1581597757651,135
1581597757706,134
1581597757878,135
1581597757903,134
1581597757960,135
1581597757989,134
1581597758015,135
1581597758042,134
1581597758259,135
1581597758316,134
1581597758482,135
1581597758508,134
1581597758535,135
1581597758562,134
1581597758619,133
1581597758644,134
1581597758670,135
1581597758695,133
1581597758721,134
1581597758828,133
1581597758855,134
1581597758885,135
1581597758967,134
1581597758994,135
1581597759020,134
1581597759127,135
1581597759152,134
1581597759283,135
1581597759310,134
1581597759388,135
1581597759413,134
1581597759543,135
1581597759569,134
1581597759869,133
1581597759895,134
1581597759920,135
1581597759971,134
1581597760028,135
1581597760057,134
1581597760140,135
1581597760196,134
1581597760360,135
1581597760385,134
1581597760597,135
1581597760624,134
1581597760675,135
1581597760702,133
1581597760790,135
1581597760847,134
1581597760928,134
1581597760958,134
1581597761013,135
1581597761038,134
1581597761064,135
1581597761119,134
1581597761171,133
1581597761196,134
1581597761386,133
1581597761469,135
1581597761550,134
1581597761577,133
1581597761629,135
1581597761654,133
1581597761681,134
1581597761757,135
1581597761782,134
1581597761889,135
1581597761944,134
1581597762103,135
1581597762158,134
1581597762320,135
1581597762346,134
1581597762450,135
1581597762477,134
1581597762503,133
1581597762528,135
1581597762559,134
1581597762665,135
1581597762748,134
1581597762775,135
1581597762801,134
1581597762881,135
1581597762907,135
1581597762938,135
1581597762966,134
1581597763047,135
1581597763101,133
1581597763127,135
1581597763178,134
1581597763347,135
1581597763375,134
1581597763509,133
1581597763535,135
1581597763666,132
1581597763696,134
1581597763746,133
1581597763772,134
1581597763848,135
1581597763905,134
1581597763931,135
1581597763985,134
1581597764120,135
1581597764145,133
1581597764251,135
1581597764276,134
1581597764414,135
1581597764443,134
1581597764556,133
1581597764584,135
1581597765457,133
1581597765510,135
1581597765614,133
1581597765644,134
1581597765695,135
1581597765773,134
1581597766142,135
1581597766171,134
1581597766303,133
1581597766328,135
1581597766354,135
1581597766385,135
1581597766413,134
1581597766442,135
1581597766471,134
1581597766850,135
1581597766880,134
1581597766934,135
1581597767016,134
1581597767203,135
1581597767283,134
1581597767311,133
1581597767337,135
1581597767392,133
1581597767418,135
1581597767527,133
1581597767579,135
1581597767633,134
1581597767686,135
1581597767737,134
1581597767790,135
1581597767868,134
1581597767922,135
1581597767947,134
1581597767976,135
1581597768001,134
1581597768055,135
1581597768083,134
1581597768243,135
1581597768296,134
1581597768322,135
1581597768349,132
1581597768377,135
1581597768403,133
1581597768512,135
1581597768537,134
1581597768616,133
1581597768641,135
1581597768718,134
1581597768825,135
1581597768854,134
1581597768936,135
1581597768961,134
1581597769046,133
1581597769072,135
1581597769097,133
1581597769125,134
1581597769179,135
1581597769204,134
1581597769256,133
1581597769282,134
1581597769467,134
1581597769492,135
1581597769542,134
1581597769674,135
1581597769831,134
1581597769856,133
1581597769883,134
1581597769990,135
1581597770067,134
1581597770153,135
1581597770178,134
1581597770210,135
1581597770235,134
1581597770470,135
1581597770496,133
1581597770605,135
1581597770679,134
1581597770732,135
1581597770759,134
1581597770813,135
1581597770866,134
1581597770971,135
1581597770997,134
1581597771079,135
1581597771105,132
1581597771216,135
1581597771243,134
1581597771269,135
1581597771294,134
1581597771425,135
1581597771503,134
1581597771635,135
1581597771688,134
1581597771713,135
1581597771764,134
1581597771844,135
1581597771922,134
1581597772086,135
1581597772111,134
1581597772218,133
1581597772244,134
1581597772347,135
1581597772375,134
1581597772561,135
1581597772611,133
1581597772686,135
1581597773296,133
1581597773321,135
1581597773398,134
1581597773476,135
1581597773502,134
1581597773634,135
1581597773685,134
1581597773710,133
1581597773764,135
1581597773839,134
1581597773914,135
1581597773940,134
1581597773990,133
1581597774015,135
1581597774040,134
1581597774093,135
1581597774118,134
1581597774224,135
1581597774251,134
1581597774277,135
1581597774328,134
1581597774354,133
1581597774406,134
1581597774484,135
1581597774536,134
1581597774663,135
1581597774714,134
1581597774840,135
1581597774867,134
1581597774892,135
1581597774917,134
1581597775046,135
1581597775099,134
1581597775201,135
1581597775227,133
1581597775251,134
1581597775301,135
1581597775329,134
1581597775461,133
1581597775487,134
1581597776073,134
1581597776126,135
1581597776177,134
1581597776329,135
1581597776379,134
1581597776505,133
1581597776531,134
1581597776684,133
1581597776712,135
1581597776738,133
1581597776764,135
1581597776789,134
1581597776839,135
1581597776890,134
1581597777148,133
1581597777173,134
1581597777198,135
1581597777224,134
1581597777378,133
1581597777402,135
1581597777454,134
1581597777479,135
1581597777505,133
1581597777556,134
1581597777582,133
1581597777611,134
1581597777637,135
1581597777689,134
1581597777820,133
1581597777846,135
1581597777872,134
1581597777949,133
1581597778001,134
1581597778028,135
1581597778079,134
1581597778104,135
1581597778129,134
1581597778155,133
1581597778180,134
1581597778257,135
1581597778334,134
1581597778436,135
1581597778462,134
1581597778488,135
1581597778513,134
1581597778570,134
1581597778596,135
1581597778622,133
1581597778648,135
1581597779114,135
1581597779191,134
1581597779269,135
1581597779297,133
1581597779531,135
1581597779608,134
1581597779662,133
1581597779687,134
1581597779740,133
1581597779767,135
1581597779795,134
1581597779897,133
1581597779922,134
1581597779950,135
1581597780002,134
1581597780157,135
1581597780208,134
1581597780311,135
1581597780337,133
1581597780388,135
1581597780439,134
1581597780465,135
1581597780490,133
1581597780566,135
1581597780642,134
1581597780695,135
1581597780721,133
1581597780872,134
1581597780976,133
1581597781000,135
1581597781025,134
1581597781050,135
1581597781076,134
1581597781180,133
1581597781205,135
1581597781257,134
1581597781283,135
1581597781334,134
1581597781514,135
1581597781566,133
1581597781592,134
1581597781623,135
1581597781648,133
1581597781755,135
1581597781781,134
1581597782044,135
1581597782069,134
1581597782123,135
1581597782498,133
1581597782522,135
1581597782549,134
1581597782579,135
1581597782605,134
1581597782630,135
1581597782656,134
1581597782792,135
1581597782816,134
1581597782845,133
1581597782896,134
1581597782922,135
1581597783033,134
1581597783116,135
1581597783143,134
1581597783169,135
1581597783252,134
1581597783280,135
1581597783306,134
1581597783523,135
1581597783550,133
1581597783577,134
1581597784194,133
1581597784220,134
1581597785262,133
1581597785288,135
1581597785415,134
1581597785498,135
1581597785606,132
1581597785632,135
1581597785661,133
1581597785686,134
1581597785739,135
1581597785765,134
1581597785902,135
1581597785930,134
1581597786118,135
1581597786223,134
1581597786306,135
1581597786332,133
1581597786361,135
1581597786387,134
1581597786413,135
1581597786464,134
1581597786577,135
1581597786603,134
1581597786736,133
1581597786764,135
1581597786843,134
1581597786953,135
1581597787005,134
1581597787146,133
1581597787173,134
1581597787304,133
1581597787355,135
1581597787381,134
1581597787411,135
1581597787465,134
1581597787516,135
1581597787546,133
1581597787572,134
1581597787623,135
1581597787699,134
1581597787780,133
1581597787810,134
1581597787864,135
1581597787889,134
1581597787997,135
1581597788023,133
1581597788047,133
1581597788485,135
1581597788514,134
1581597788618,133
1581597788644,134
1581597788695,135
1581597788726,134
1581597788915,135
1581597788943,134
1581597788969,135
1581597788993,134
1581597789022,133
1581597789051,134
1581597789106,133
1581597789132,134
1581597789242,133
1581597789268,134
1581597789296,135
1581597789323,134
1581597789348,135
1581597789374,134
1581597789430,135
1581597789456,134
1581597789536,135
1581597789589,134
1581597789725,135
1581597789812,134
1581597789841,135
1581597789866,134
1581597789918,135
1581597789943,133
1581597789970,135
1581597789995,134
1581597790132,135
1581597790210,134
1581597790289,133
1581597790315,134
1581597790617,135
1581597790647,134
1581597790705,135
1581597790731,134
1581597790865,135
1581597790890,134
1581597790943,133
1581597790972,134
1581597791209,135
1581597791234,133
1581597791258,135
1581597791634,133
1581597791661,134
1581597791742,133
1581597791770,134
1581597792114,135
1581597792141,134
1581597792303,135
1581597792328,134
1581597792354,135
1581597792409,134
1581597792487,135
1581597792537,134
1581597792562,135
1581597792613,134
1581597792642,133
1581597792667,134
1581597792876,133
1581597792901,135
1581597793032,132
1581597793062,134
1581597793117,133
1581597793142,134
1581597793228,135
1581597793253,134
1581597793331,135
1581597793443,134
1581597793523,133
1581597793549,134
1581597793662,135
1581597793691,134
1581597793823,135
1581597793849,134
1581597793978,135
1581597794056,134
1581597794170,135
1581597794195,134
1581597794222,135
1581597794247,134
1581597794276,135
1581597794301,134
1581597794356,133
1581597794382,135
1581597794467,134
1581597794608,135
1581597794746,133
1581597795070,135
1581597795097,134
1581597795175,135
1581597795200,134
1581597795308,135
1581597795333,134
1581597795465,135
1581597795490,133
1581597795515,135
1581597795568,134
1581597795650,133
1581597795675,135
1581597795919,135
1581597795945,134
1581597796054,133
1581597796106,134
1581597796320,135
1581597796375,134
1581597796555,135
1581597796587,134
1581597796698,133
1581597796723,134
1581597796748,135
1581597796775,134
1581597797025,135
1581597797080,134
1581597797167,135
1581597797193,134
1581597797356,135
1581597797385,133
1581597797412,134
1581597797554,133
1581597797610,135
1581597797689,134
1581597797717,132
1581597797746,134
